term,chunk_id
preparation,230
preparation,581
preparation,716
preparation,723
preparation,761
preparation,1018
preparation,1190
preparation,1261
preparation,1358
accolade,232
rival,232
rival,358
rival,393
rival,1123
rival,1807
rival,2742
handful,232
handful,237
handful,352
handful,873
handful,938
handful,947
handful,995
handful,1986
handful,2226
handful,2543
handful,2558
handful,2591
handful,2713
handful,3007
achievements,234
achievements,855
achievements,2246
achievements,2605
achievements,2790
assault,234
assault,310
assault,339
assault,528
assault,582
assault,642
assault,761
assault,822
assault,1237
assault,1392
assault,1602
assault,2282
assault,2678
assault,2694
assault,2701
assault,2713
assault,2749
assault,2935
dozen,234
dozen,249
dozen,315
dozen,482
dozen,512
dozen,583
dozen,1211
dozen,1263
dozen,1855
dozen,2261
dozen,2290
dozen,2861
dozen,2863
dozen,2979
dozen,3008
reconnaissance,234
reconnaissance,235
reconnaissance,245
reconnaissance,247
reconnaissance,772
reconnaissance,1219
reconnaissance,1220
reconnaissance,1222
reconnaissance,1259
reconnaissance,1384
reconnaissance,1387
lands,235
lands,239
lands,240
lands,310
lands,424
lands,742
lands,1141
lands,1419
lands,1598
lands,1599
lands,1604
lands,1619
lands,1749
lands,1752
lands,1817
lands,1900
lands,2284
lands,2418
lands,2450
lands,2482
lands,2526
lands,2582
lands,2740
lands,2818
rage,236
rage,265
rage,313
rage,314
rage,490
rage,567
rage,2028
rage,2200
rage,2622
rage,2869
dungeon,236
dungeon,251
plateau,236
plateau,2862
plateau,2919
plenty,237
plenty,860
plenty,872
plenty,1983
plenty,2147
plenty,2498
plenty,2858
plenty,2884
mass,237
mass,505
mass,511
mass,584
mass,622
mass,990
mass,1071
mass,1260
mass,1423
mass,1445
mass,2538
perspective,237
perspective,473
perspective,702
perspective,703
perspective,720
perspective,831
perspective,957
perspective,989
perspective,1136
perspective,1247
perspective,1380
perspective,1383
perspective,1404
perspective,1426
perspective,2064
perspective,2783
perspective,2804
honor,237
honor,308
honor,959
honor,960
honor,1835
honor,1838
honor,1856
honor,1875
honor,2223
honor,2228
honor,2252
honor,2326
guard,237
guard,301
guard,365
guard,644
guard,960
guard,1331
guard,1609
guard,1769
guard,1813
guard,1823
guard,1880
guard,1982
guard,2225
guard,2397
guard,2461
guard,2464
guard,2612
guard,2616
guard,2870
guard,2979
throne,237
throne,373
throne,422
throne,429
throne,1487
throne,1843
throne,2228
throne,2242
throne,2249
throne,2617
throne,2618
throne,2734
throne,2964
nights,237
nights,712
nights,2801
attempts,237
attempts,254
attempts,1412
attempts,2805
hunger,238
hunger,319
hunger,462
hunger,659
hunger,1123
hunger,2038
hunger,2147
hunger,2873
temperatures,238
fingers,238
frostbite,238
arts,238
arts,774
arts,846
arts,908
arts,2347
insurrection,238
insurrection,256
insurrection,1197
insurrection,2287
plot,238
plot,374
plot,1808
plot,1979
plot,1996
plot,2006
plot,2123
queen,238
queen,239
queen,240
queen,246
queen,328
bribe,238
bribe,2771
bribe,2784
bribe,2883
mortal,238
snake,239
snake,625
snake,2483
snake,2647
fortune,239
fortune,673
fortune,831
fortune,2409
fortune,2476
silk,239
silk,240
silk,1420
affection,240
lady,240
aura,241
aura,1045
aura,1047
aura,1051
aura,1062
aura,1740
aura,2571
treaty,242
treaty,328
treaty,592
treaty,1127
treaty,2002
treaty,2004
treaty,2006
treaty,2029
treaty,2148
treaty,2482
treaty,2862
treaty,2913
itch,243
goalkeeper,243
goalkeeper,245
goalkeeper,275
goalkeeper,276
goalkeeper,277
penalty,243
penalty,275
penalty,883
penalty,992
penalty,1762
striker,244
striker,275
striker,276
striker,277
trickery,244
trickery,351
trickery,1203
trickery,1212
trickery,1800
trickery,1911
trickery,2893
occasion,244
occasion,318
occasion,379
occasion,686
reports,245
reports,246
reports,281
reports,282
reports,429
reports,1567
reports,1944
reports,1945
reports,2346
reports,2495
reports,2501
reports,2649
reports,2873
reports,2878
reports,2884
reports,2889
reports,2953
trait,246
trait,654
trait,1522
outcomes,248
outcomes,258
outcomes,736
outcomes,2234
outcomes,2243
outcomes,2786
outcomes,2943
diary,248
diary,2457
paths,248
paths,369
paths,442
paths,1136
paths,1991
paths,2318
paths,2389
paths,2639
certainties,250
certainties,254
prison,250
prison,1535
dominance,251
jailer,252
mood,252
mood,576
mood,588
mood,2299
sight,253
sight,265
sight,322
sight,596
sight,610
sight,816
sight,834
sight,895
sight,900
sight,974
sight,1207
sight,1394
sight,1396
sight,1399
sight,2033
sight,2038
sight,2126
sight,2202
sight,2396
sight,3013
heel,254
heel,1183
influences,255
vassals,256
revolt,257
uncertainty,258
uncertainty,1202
uncertainty,1272
defeats,259
defeats,684
defeats,859
defeats,1216
defeats,1794
defeats,2327
defeats,2328
defeats,2714
twilight,260
realm,260
realm,418
realm,543
realm,774
realm,775
realm,908
realm,1526
realm,1798
realm,2288
refusal,260
refusal,1608
petition,260
petition,1242
makings,260
suicide,261
suicide,693
suicide,1113
feelings,262
feelings,2203
feelings,2206
seeds,263
seeds,537
seeds,724
savages,263
guests,263
guests,407
guests,519
guests,1342
sovereign,263
sovereign,663
sovereign,664
sovereign,671
sovereign,725
sovereign,726
sovereign,727
sovereign,753
sovereign,767
sovereign,1243
sovereign,1317
sovereign,1661
sovereign,1674
sovereign,1676
sovereign,1683
sovereign,1756
sovereign,1758
sovereign,1762
sovereign,1764
sovereign,1765
sovereign,1776
sovereign,1871
sovereign,1872
sovereign,1935
sovereign,2229
sovereign,2233
sovereign,2234
sovereign,2243
sovereign,2314
sovereign,2557
sovereign,2756
sovereign,2768
sovereign,2789
sovereign,2807
sovereign,2809
sovereign,2948
sovereign,2950
grave,263
grave,1067
grave,1540
grave,1627
grave,1706
arrogance,264
arrogance,559
arrogance,2270
arrogance,2271
arrogance,2963
drubbing,265
certainty,266
certainty,677
certainty,817
certainty,835
certainty,901
certainty,1206
certainty,1551
certainty,2299
certainty,2785
mess,267
mess,731
mess,1277
mess,1458
mess,1818
mess,1823
mess,1826
mess,2009
mess,2159
ballplayers,267
ballplayers,283
pitchers,268
pitchers,270
pitchers,279
pitchers,280
ally,268
ally,570
ally,1180
ally,1361
ally,1534
ally,1650
ally,1974
ally,2228
ally,2229
ally,2313
ally,2364
ally,2377
ally,2662
ally,2833
allegiance,268
allegiance,670
allegiance,2854
pretext,269
boats,270
boats,271
boats,1707
boats,2036
boats,2037
boats,2497
boats,2512
boats,2651
boats,2798
riverbank,270
riverbank,318
riverbank,1553
riverbank,1558
riverbank,1887
riverbank,1895
riverbank,1898
riverbank,1949
riverbank,1962
riverbank,2163
clay,270
clay,280
bottom,270
bottom,1067
bottom,1697
bottom,1952
bottom,2997
bottom,3001
bottom,3002
bottom,3009
spout,270
rafts,270
rafts,280
substitution,271
technique,271
struggle,272
struggle,340
struggle,372
struggle,1210
struggle,1317
struggle,1318
struggle,1353
struggle,1355
struggle,1356
struggle,1357
struggle,1418
struggle,1423
struggle,1444
struggle,1487
struggle,1662
struggle,1667
struggle,1698
struggle,2036
supremacy,272
supremacy,1434
supremacy,1435
supremacy,1487
supremacy,1990
supremacy,1992
supremacy,2028
directions,273
directions,1218
directions,1225
directions,1406
directions,1648
directions,1823
directions,1952
directions,1961
directions,1975
directions,1976
directions,1977
directions,2121
directions,2367
directions,2375
directions,2387
directions,2416
directions,2419
directions,2528
bluff,273
bluff,274
bluff,1164
bluff,1166
bluff,1171
bluff,1206
bluffs,274
bluffs,1163
direction,275
direction,378
direction,908
direction,1166
direction,1180
direction,1189
direction,1229
direction,1506
direction,1518
direction,1690
direction,1933
direction,2143
direction,2276
direction,2369
direction,2399
direction,2408
direction,2415
direction,2544
direction,2550
direction,2576
direction,2610
direction,2616
direction,2659
direction,2665
direction,2710
direction,2712
direction,2869
analogy,275
analogy,805
analogy,859
analogy,1013
analogy,1294
analogy,2793
analogy,2794
analogy,2795
analogy,2796
feint,275
feint,276
feint,277
feint,1392
feint,1398
tangle,276
tangle,1499
reactions,276
option,277
option,578
option,579
option,581
option,585
option,761
option,960
option,1060
option,1067
option,1102
option,1198
option,1231
option,1253
option,1263
option,1344
option,1566
option,1589
option,1617
option,1704
option,1766
option,1911
option,2185
option,2215
option,2331
option,2403
option,2420
option,2549
option,2854
strikers,277
goalkeepers,277
fitness,278
craftiness,278
craftiness,432
ceos,278
extensions,279
exploits,280
dam,280
dam,894
dam,2721
dam,2722
sacks,280
downriver,280
dirt,280
dirt,1859
dirt,1860
demolition,280
historian,282
historian,642
historian,1048
winning,283
winning,533
winning,879
winning,898
defenses,284
defenses,346
defenses,368
defenses,445
defenses,534
defenses,686
defenses,714
defenses,1087
defenses,1090
defenses,1129
defenses,1143
defenses,1146
defenses,1147
defenses,1148
defenses,1149
defenses,1150
defenses,1153
defenses,1159
defenses,1690
defenses,2372
defenses,2373
defenses,2454
defenses,2525
defenses,2534
defenses,2544
defenses,2653
defenses,2825
defenses,2845
defenses,2967
defenses,2970
gates,284
gates,346
gates,547
gates,962
gates,1113
gates,1205
gates,1319
gates,1475
gates,1558
gates,1602
gates,1608
gates,1855
gates,1986
gates,2000
gates,2681
gates,2682
gates,2976
gates,2991
frustration,284
frustration,285
frustration,1589
fill,285
drink,285
drink,551
drink,1983
drink,2633
kindness,285
kindness,710
kindness,748
kindness,2100
kindness,2101
kindness,2105
kindness,2271
kindness,2273
kindness,2274
kindness,2275
kindness,2294
poverty,286
poverty,463
poverty,2670
standoff,286
standoff,856
standoff,2163
standoff,2667
score,286
score,319
score,388
score,1989
score,2168
score,2960
score,2974
score,2988
engagement,287
engagement,1194
engagement,1226
engagement,1308
engagement,2941
lips,287
loot,287
loot,1260
loot,1438
loot,2328
loot,2339
pincer,287
pincer,1180
pincer,1651
pincer,1768
pincer,2371
flanks,287
flanks,942
flanks,1227
flanks,1229
flanks,2007
flanks,2353
flanks,2421
flanks,2935
barbarians,287
barbarians,324
barbarians,366
barbarians,743
barbarians,1752
barbarians,2265
barbarians,2813
dominion,288
dominion,290
difficulty,288
difficulty,395
difficulty,745
difficulty,891
difficulty,1262
difficulty,1327
difficulty,1513
difficulty,1662
difficulty,2152
difficulty,2602
harms,289
counterpart,289
counterpart,573
grasp,290
grasp,356
grasp,675
grasp,1026
grasp,1270
grasp,1331
grasp,1509
grasp,1733
grasp,2188
grasp,2231
grasp,2354
grasp,2492
grasp,2860
grasp,2988
ratio,291
shadows,292
shadows,2324
payoff,293
payoff,2784
logic,293
logic,709
logic,776
logic,811
logic,1032
logic,1183
logic,1350
logic,1373
logic,1459
logic,1537
logic,1773
logic,2530
logic,2538
lengths,294
lengths,415
reach,295
reach,780
reach,1147
reach,2328
reach,2379
reach,2756
reach,2789
reach,2790
reach,2948
edge,296
edge,363
edge,517
edge,624
edge,1133
edge,1486
edge,1911
edge,1938
edge,2224
edge,2412
edge,2426
edge,2787
vigor,296
vigor,2222
cheerleading,299
thumping,299
chests,299
efforts,299
efforts,321
efforts,350
efforts,354
efforts,655
efforts,1185
efforts,1235
efforts,1540
efforts,2042
efforts,2154
efforts,2325
efforts,2519
efforts,2963
rations,299
rations,319
rations,408
rations,409
rations,461
rations,1864
rations,2036
mud,300
mud,1384
mud,1943
sin,300
sin,649
sin,650
stability,300
stability,702
stability,1130
stability,1269
stability,2022
stability,2887
stability,2929
stability,2974
stability,2975
steps,301
steps,407
steps,481
steps,1349
steps,1392
steps,1580
steps,1783
steps,2078
diplomacy,301
diplomacy,549
diplomacy,563
diplomacy,730
diplomacy,1377
diplomacy,1516
diplomacy,2375
diplomacy,2586
demonstration,301
demonstration,672
loyalist,301
rebellions,302
rebellions,2287
awe,302
awe,2554
awe,2570
awe,2657
spearhead,302
spearhead,2219
spearhead,2220
spearhead,2338
negotiations,304
negotiations,549
negotiations,1052
negotiations,2006
negotiations,2029
provisions,305
provisions,407
provisions,408
provisions,460
provisions,477
provisions,479
provisions,481
provisions,519
provisions,523
provisions,525
provisions,561
provisions,1355
provisions,1365
provisions,1420
provisions,1524
provisions,1601
provisions,1663
mouths,305
mouths,2034
mouths,2038
mouths,2044
mouths,2128
granaries,305
granaries,422
granaries,462
granaries,499
granaries,802
granaries,1127
granaries,1588
granaries,2147
insult,305
insult,320
insult,2619
injury,305
injury,1902
injury,2740
reserve,306
reserve,370
reserve,543
reserve,612
reserve,620
reserve,936
reserve,945
reserve,1183
reserve,1966
reserve,2980
preparations,306
preparations,444
preparations,445
preparations,712
preparations,713
preparations,716
preparations,717
preparations,1127
preparations,1144
preparations,1147
preparations,1192
preparations,1219
preparations,1224
preparations,1228
preparations,1247
preparations,1261
preparations,1642
preparations,1812
preparations,1813
preparations,1814
preparations,1815
preparations,1978
preparations,1982
preparations,1985
preparations,2030
preparations,2044
preparations,2122
preparations,2380
preparations,2437
dilemma,306
manpower,306
manpower,1734
illness,307
illness,846
illness,847
illness,851
illness,1827
illness,2901
sickness,307
sickness,843
sickness,1707
entity,307
entity,2221
letter,308
letter,332
letter,334
letter,536
letter,543
letter,546
letter,547
letter,686
letter,687
letter,726
letter,1043
letter,1044
letter,1346
letter,1364
letter,1715
